artist_name,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,popularity,mood_cluster
Lizzo,4LRKHjC3WH5AKZSGZzlnGk,Tempo (feat. Missy Elliott),0.0573,0.833,175343,0.722,1.14e-05,1,0.358,-5.563,1,0.136,107.019,4,0.588,75,1
GASHI,6MDjeiUWPPgEwLtiBrr9he,My Year,0.206,0.8420000000000001,190345,0.8079999999999999,0.0,11,0.258,-3.2430000000000003,0,0.0491,145.03,4,0.705,75,1
Lost Kings,09yhMTRqQ1I1dniu3PoIQi,Don't Kill My High,0.0363,0.674,180333,0.932,0.0,8,0.0576,-4.876,1,0.0718,144.039,4,0.826,75,1
The Rolling Stones,1Ud6moTC0KyXMq1Oxfien0,Sympathy For The Devil - 50th Anniversary Edition,0.518,0.7020000000000001,378147,0.6679999999999999,0.0,9,0.0588,-9.237,1,0.214,116.063,4,0.561,75,1
Oliver Heldens,6ZvLKwgPKlyZtDPkTWjPI7,This Groove,0.00779,0.823,188175,0.909,0.0407,1,0.126,-4.508,1,0.0635,124.025,4,0.787,75,1
ayokay,65Bynqyt59f3fojjs1Uo41,Stay With Me (feat. Jeremy Zucker),0.489,0.695,189787,0.695,0.0001899999999999,2,0.131,-6.612,1,0.0706,100.021,4,0.4679999999999999,75,1
Clau,2odzriVVZBwYOiYJEj30tm,Pouca Pausa,0.1939999999999999,0.8859999999999999,279757,0.583,0.0,8,0.0922,-6.638999999999999,0,0.149,103.006,4,0.883,75,1
Jonas Blue,4UYYgQufzw5Ep8Vm4wMC61,Mama,0.1009999999999999,0.738,184134,0.794,0.0,11,0.0533,-4.118,0,0.0416,104.014,4,0.5660000000000001,75,1
Shoffy,7tDqtZnEQcgAE92mEMtgnF,Cool Again,0.4429999999999999,0.774,191935,0.45,3.28e-05,11,0.127,-6.86,1,0.0896,90.055,4,0.648,75,1
Juicy J,2iicKPnvOKfbJZJZtuQnjy,Neighbor (feat. Travis Scott),0.00908,0.921,162886,0.748,0.0,1,0.0798,-5.093,1,0.13,139.97899999999998,4,0.8009999999999999,75,1
Lil Mosey,3k8M6cCVi3q0gthqFy7TLc,Burberry Headband,0.598,0.7140000000000001,146225,0.647,0.0,8,0.0943,-6.865,1,0.037,150.99200000000002,4,0.67,75,1
Dan + Shay,0uSGTaHms9ceAxb7L6VLrU,All To Myself,0.23,0.6509999999999999,169612,0.782,0.0,1,0.139,-4.622,1,0.0303,94.94,4,0.619,75,1
Red Velvet,5GKwq4sO5ZHKuWaDmdwMQc,Bad Boy,0.191,0.7140000000000001,210818,0.736,0.0,2,0.0553,-3.801,1,0.0457,149.985,4,0.8140000000000001,75,1
Justin Quiles,5bITfqKGaPakO1l99hOMsI,No Quiero Amarte (feat. Zion & Lennox),0.128,0.7340000000000001,235315,0.7929999999999999,0.0,6,0.0658,-4.731,1,0.0454,89.961,4,0.511,75,1
Steve Aoki,5e45GhSF18JYoLpaq2F48h,"Azukita (Steve Aoki, Daddy Yankee, Play-N-Skillz & Elvis Crespo)",0.00175,0.715,226162,0.942,0.000461,8,0.0581,-2.889,1,0.107,130.019,4,0.818,75,1
Maikel Delacalle,07w6jp4Fq8GGqhLoDYoVkb,Replay,0.203,0.726,217104,0.8,0.000175,11,0.107,-5.858,0,0.0588,109.984,4,0.765,75,1
MC Kevinho,51HrDv54pSe1IqynORNXBd,O Bebê,0.248,0.81,178099,0.7490000000000001,0.0,6,0.241,-3.734,0,0.114,165.05700000000002,4,0.795,75,1
Aya Nakamura,3aRgAfrt6aQW8IimLq2aVG,La dot,0.201,0.752,201720,0.514,0.0,0,0.0951,-6.108,1,0.0513,109.795,3,0.767,75,1
Future,6gzIcEUuswJQGfJNPYMjjv,Hard Work Pays Off,0.327,0.736,224507,0.482,0.0,4,0.2289999999999999,-8.242,1,0.196,140.064,4,0.608,75,1
Jordan Davis,3dCZm5HrG0jIXAHfNkg2H0,Take It From Me,0.0267,0.5920000000000001,174255,0.8909999999999999,0.0,10,0.352,-3.144,1,0.0512,99.983,4,0.674,75,1
LANCO,2yQZwi1P8AkkxxFhQ8rMEK,Greatest Love Story,0.401,0.6709999999999999,222573,0.617,0.0,10,0.119,-8.72,1,0.0561,147.986,4,0.62,75,1
Shoreline Mafia,18pwD0HrweX8oCgIkayRb4,Nun Major,0.0936,0.79,151837,0.518,0.0,8,0.357,-6.571000000000001,1,0.212,97.986,4,0.487,75,1
David Guetta,3MoV1UsAJmz64LHqyiRMp0,Say My Name,0.1369999999999999,0.703,198947,0.66,0.0,10,0.192,-5.119,0,0.123,95.031,4,0.79,75,1
XXXTENTACION,65u1dHQyQyE4y4aN2eDmMF,$$$ - with Matt Ox,0.0636,0.774,130403,0.507,0.0,1,0.138,-6.952000000000001,0,0.065,140.067,4,0.508,75,1
Chris Lane,3yOs8FffuG6hPbzQG9lIqV,I Don't Know About You,0.601,0.594,207933,0.8079999999999999,0.0,1,0.119,-5.749,1,0.0615,144.028,4,0.73,75,1
Charlie Puth,6qNALlmZa1ESnCxJmXE1K9,The Way I Am,0.314,0.755,186080,0.769,2.38e-06,10,0.0628,-5.658,0,0.186,114.966,4,0.642,75,1
El de La Guitarra,3VHtIuKm8MvOTo81Usu2f5,A Lo Lejos Me Veran,0.0285,0.6940000000000001,148561,0.414,0.00992,7,0.535,-12.117,0,0.0401,125.069,3,0.941,75,1
Imagine Dragons,4uGY9CqDtGtaTTLg1cgsWD,Machine,0.0016,0.638,181880,0.679,0.00655,4,0.121,-5.278,1,0.0425,81.045,4,0.596,75,1
Joyner Lucas,34I0nBvoE0ZXmqbKiJ5BWS,Stranger Things,0.4429999999999999,0.867,219733,0.6629999999999999,0.0,10,0.1169999999999999,-5.837999999999999,0,0.178,121.978,4,0.481,75,1
Lauv,3JJYIoJ5FyY9E0DGjr7SXF,Enemies,0.175,0.696,194755,0.693,0.0,3,0.122,-4.64,1,0.044,126.025,4,0.601,75,1
Duckwrth,6V81K1OcvYgHEnCA6A2Qx9,Start a Riot,0.0102,0.73,171467,0.728,0.0,2,0.0817,-3.589,1,0.213,143.16899999999998,4,0.845,75,1
Lady Gaga,6Id5RM56PFn2hB4I0ox0WA,Look What I Found,0.456,0.8490000000000001,175240,0.493,0.000463,1,0.133,-4.1,0,0.0417,97.012,4,0.447,75,1
LANY,7ArrTJ1LwcGAlEO65LUQ7i,I Don't Wanna Love You Anymore,0.322,0.7020000000000001,201198,0.623,0.0,0,0.0858,-8.36,1,0.0417,104.974,4,0.503,75,1
Kane Brown,1D07CwYBPqu8NbQTdu9C1g,Good as You,0.4,0.634,192053,0.516,0.0,8,0.142,-6.05,1,0.0373,153.83100000000002,4,0.769,75,1
Brytiago,59xZZeF6Ve0ZfCd7AcFvXr,La Mentira,0.546,0.917,197872,0.507,0.0001,1,0.223,-4.234,1,0.148,94.005,4,0.534,75,1
Adriel Favela,4qArKIA7dnmdushoBlkV94,La Escuela No Me Gustó,0.3229999999999999,0.836,176000,0.7659999999999999,1.18e-06,7,0.091,-6.229,0,0.0371,112.548,4,0.8440000000000001,75,1
Nipsey Hussle,2hVtGnJeHOo0EqjzYXNFg5,Hussle & Motivate,0.0036899999999999,0.836,258520,0.779,0.000173,7,0.58,-3.829,1,0.0519,119.908,4,0.555,75,1
Alejandro Fernandez,17LxkTp8UNbPcYrDrI6UOq,Contigo Siempre,0.0418,0.6609999999999999,201440,0.503,0.0,7,0.0978,-8.508,1,0.0414,145.945,4,0.731,75,1
Zé Neto & Cristiano,1fyhyOy6iS9E2NckAzjmTo,Status Que Eu Não Queria - Ao Vivo,0.59,0.58,153934,0.871,0.0,4,0.564,-4.052,1,0.209,117.622,4,0.911,74,1
Meghan Trainor,7fCNUWi6uflDTQ08srxMZk,No Excuses,0.0224,0.8270000000000001,152862,0.6579999999999999,0.0,6,0.0417,-3.846,1,0.0517,115.016,4,0.523,74,1
Rels B,5I2I0xdHPV5opTDQbItBIb,Buenos Genes,0.486,0.804,245191,0.535,0.0,4,0.108,-8.603,0,0.143,151.957,4,0.628,74,1
Imagine Dragons,2sU9EjevkrU9OkPZudvFNN,Believer (feat. Lil Wayne),0.0579999999999999,0.487,219705,0.838,0.0,10,0.0645,-4.319,0,0.255,93.701,3,0.762,74,1
Bryant Myers,6GxEpbOvB4dXgRF2SLJliK,Tanta Falta Remix,0.198,0.851,181107,0.736,1.7e-06,7,0.24,-3.647,1,0.0625,89.98299999999999,4,0.826,74,1
Alvaro Soler,2UxnZEvavlFv9dTbfrkNnd,Loca,0.0347,0.794,191129,0.579,0.0,5,0.125,-8.064,0,0.0432,113.034,4,0.519,74,1
Fuerza Regida,4PR0r2us3a64lTew6TVlF2,Sigo Chambeando,0.685,0.8190000000000001,200162,0.48,2.03e-06,5,0.1159999999999999,-6.966,1,0.0489,114.04,3,0.759,74,1
Gunna,7KVPsVMOK3NL7subwJ0dZj,Who You Foolin,0.0942,0.916,151539,0.7559999999999999,0.0,0,0.23,-7.653,1,0.188,115.69,4,0.7559999999999999,74,1
Offset,0SQ8yalm13UIJuebuZkQlH,Wild Wild West (feat. Gunna),0.0841,0.902,236300,0.621,0.0,9,0.138,-5.315,1,0.1989999999999999,114.007,4,0.497,74,1
MOMOLAND,5unCIQfJLMtcsiU6MP5zmB,I’m So Hot,0.226,0.75,200243,0.883,9.84e-05,6,0.0437,-1.712,0,0.0432,127.069,4,0.85,74,1
IZ*ONE,0ahbzg4GCq3wJzUM3cjS3N,Violeta,0.00373,0.715,200913,0.88,0.0,7,0.104,-2.94,1,0.0685,115.012,4,0.669,74,1
Felix Jaehn,7uM7YZwNZqdDMG0NfGhmux,"Jennie (feat. R. City, Bori)",0.102,0.809,184231,0.807,0.0,11,0.0732,-5.394,1,0.182,118.026,4,0.602,74,1
CNCO,2PYmyMAMlhX1eVevLo5A6n,Se Vuelve Loca,0.0196,0.7490000000000001,191667,0.78,0.0,1,0.0901,-4.307,0,0.0636,92.007,4,0.905,74,1
Vigiland,2mSIu1ZPo22Ihx3EwS4E6h,Be Your Friend‬‬,0.0688,0.6,180820,0.754,0.0,0,0.151,-4.204,1,0.0488,128.04399999999998,4,0.6409999999999999,74,1
Morgan Wallen,3EWMoDIm6lzuR0zQKtuCJX,Up Down (feat. Florida Georgia Line),0.0788,0.588,198120,0.885,0.0,6,0.175,-3.0460000000000003,1,0.0346,129.933,4,0.7859999999999999,74,1
MOMOLAND,3BPoSr2pO34Aan6alFfVto,BBoom BBoom,0.0149,0.785,208863,0.7440000000000001,0.0066599999999999,3,0.0661,-4.249,0,0.0369,126.018,4,0.833,74,1
ROSALÍA,1B0BQaSRHxhI0AUlItY3LK,MALAMENTE - Cap.1: Augurio,0.5489999999999999,0.893,150027,0.482,0.0164,0,0.0752,-4.779,0,0.0873,97.975,4,0.53,74,1
SHY Martin,4E5IBDRu8kJbzUv1qaZM1t,Forget to Forget,0.0732,0.918,155351,0.602,1.94e-05,1,0.417,-8.891,1,0.0603,110.996,4,0.81,74,1
Tungevaag & Raaban,5VGBgPVFO3e0lWz4WHYntQ,All For Love,0.145,0.6890000000000001,180485,0.901,1.03e-05,7,0.4589999999999999,-1.431,1,0.0678,125.115,4,0.6509999999999999,74,1
Vegedream,1m0UFnuTktOkksvjbF9z0m,Ramenez la coupe à la maison,0.0358,0.8079999999999999,235556,0.6609999999999999,0.0,0,0.138,-6.237,0,0.0395,107.992,4,0.804,74,1
Meek Mill,3DnZfpfe8wLeJgzc00gKeW,On Me (feat. Cardi B),0.0482,0.8640000000000001,225008,0.6659999999999999,0.0,1,0.134,-5.525,1,0.2339999999999999,132.12,4,0.5379999999999999,74,1
Dustin Lynch,5HnXcJJbNXQQ7tRlQ9VN1v,Good Girl,0.16,0.711,189533,0.696,0.0,7,0.17,-5.05,1,0.0871,80.512,4,0.6940000000000001,74,1
XXXTENTACION,7CkbRn6S0itJqcqn88AtSV,going down!,0.0216,0.873,115194,0.6629999999999999,0.000356,1,0.0867,-4.086,1,0.15,135.499,4,0.525,74,1
Ariana Grande,5YeHLHDdQ4nKHk81XFWhCU,successful,0.107,0.847,227387,0.603,7.400000000000001e-06,0,0.106,-4.607,0,0.0397,114.045,4,0.735,74,1
Edwin Luna y La Trakalosa de Monterrey,7FEmLU7M5aZ5O7FlOdxB33,Fíjate Que Si,0.385,0.69,204587,0.434,0.0,4,0.104,-4.455,1,0.033,115.476,3,0.617,74,1
EXO,4EjUFjzi4ErWjklOA3Aslu,Tempo,0.237,0.6859999999999999,224483,0.8420000000000001,0.0,0,0.0683,-4.423,1,0.1,115.944,4,0.519,74,1
PRETTYMUCH,07ipXN6CNTw34qwSYePKpg,Summer on You,0.636,0.8109999999999999,205792,0.447,0.0,4,0.462,-6.55,1,0.0414,99.995,4,0.6940000000000001,74,1
Lenin Ramírez,40hjNYfeyudUJU3QHGW0t1,Rolling One,0.619,0.768,243460,0.773,2.1e-06,7,0.213,-3.582,1,0.0325,107.535,3,0.804,74,1
Camila Cabello,5HwnezK198pJCEj1l2Adjy,She Loves Control,0.166,0.65,177160,0.758,0.0,2,0.0889,-4.02,1,0.1159999999999999,94.9,4,0.6629999999999999,74,1
BTS,1ZPpGPko8oULTmi34rozMh,Trivia 轉 : Seesaw,0.181,0.7070000000000001,246334,0.7909999999999999,0.0,5,0.102,-4.481,0,0.035,106.985,4,0.6779999999999999,74,1
Yung Gravy,2GyHLJ238fZx2QkQO9v7nV,Alley Oop (feat. Lil Baby),0.276,0.861,152187,0.499,0.0,6,0.0971,-7.457999999999999,1,0.263,122.003,4,0.861,74,1
PENTAGON,7nkp1uuSbKkoxMvEs8cSw0,Shine,0.411,0.74,198796,0.804,0.0,3,0.0578,-2.187,1,0.0546,150.013,4,0.7909999999999999,74,1
Alec Benjamin,60cYr5uuMoxvyuIx45rGEW,Boy In The Bubble,0.2239999999999999,0.8170000000000001,181705,0.578,0.00103,11,0.251,-7.579,0,0.0824,143.982,4,0.851,74,1
Maluma,6x5LBP3nYXVdIDoomChGr3,Marinero,0.6829999999999999,0.58,189133,0.491,0.0,7,0.122,-5.156000000000001,1,0.0473,83.81,4,0.843,74,1
CNCO,1XgpK29CGGjZnxPYkiRbh4,Hey DJ,0.0317,0.7979999999999999,206920,0.809,0.0,5,0.214,-6.152,1,0.0839,90.006,4,0.471,74,1
Lary Over,6CWMm2mJOrKyDH4W1X5d06,Subete,0.609,0.888,224019,0.8640000000000001,2.07e-05,10,0.106,-2.11,0,0.127,115.96,4,0.77,74,1
Sebastian Yatra,4Ft0391aLVNtCPPseh98lp,Traicionera,0.147,0.775,229387,0.679,0.0,11,0.155,-4.985,1,0.0465,91.0,4,0.674,74,1
Hot Shade,4hBcYYxffKQJXKEXzRC7ou,California,0.017,0.619,169158,0.735,1.78e-06,7,0.3879999999999999,-3.952,1,0.0445,119.985,4,0.6679999999999999,74,1
Robin Schulz,2xw9PXlt8IaCWZjfpJ2HPL,Oh Child,0.0212,0.716,195261,0.628,0.0,5,0.0617,-6.231,0,0.0473,97.012,4,0.688,74,1
Jorge & Mateus,2U94QDSo9N4e1iXrjo7KAB,Terra Sem CEP - Ao Vivo,0.357,0.6759999999999999,177381,0.644,0.0,9,0.845,-5.468,1,0.0575,139.07,5,0.648,73,1
Alan Walker,1HvCFAUIWQsWV9zud3UhDl,All Falls Down,0.253,0.655,198880,0.672,0.0,1,0.312,-4.966,1,0.0581,98.005,4,0.675,73,1
Bene,70TEuKwiK0bd5phEQkbvT4,Soaked,0.485,0.792,241935,0.54,0.0,9,0.104,-5.975,0,0.0342,93.001,4,0.5770000000000001,73,1
Alok,4Cy5f4JsH1yoeGks7FnoHw,All The Lies (with Felix Jaehn & The Vamps),0.1669999999999999,0.611,179457,0.835,0.0,6,0.107,-4.107,1,0.139,102.023,4,0.672,73,1
ALLMO$T,6fWTVk29yvFEqE5VY6Gslk,Dalaga,0.529,0.939,297967,0.497,9.11e-05,1,0.0895,-10.441,1,0.0767,109.976,4,0.588,73,1
Tyga,1dYovbTTxX5lGJVEdEStm3,Floss In The Bank,0.105,0.863,151275,0.77,0.0,8,0.0499,-3.832,0,0.104,103.932,4,0.7979999999999999,73,1
Jason Derulo,05fVrhFBjfElZiDfHDRxhF,Let's Shut Up & Dance,0.042,0.765,208261,0.893,0.000271,6,0.0331,-2.891,0,0.209,110.051,4,0.715,73,1
Why Don't We,2soCr3tI1sJ6lFrxBPQVzQ,Cold In LA,0.133,0.6759999999999999,206708,0.624,3.35e-06,8,0.104,-5.731,1,0.065,109.986,4,0.726,73,1
Alesso,108r6pnZHStBIktpyyps9w,TIME,0.00627,0.768,166000,0.8079999999999999,5.33e-06,5,0.3429999999999999,-1.818,1,0.1119999999999999,119.971,4,0.664,73,1
Gloria Trevi,7hvGyCjepdwN1wk3lK6J6k,Hijoepu*#,0.025,0.85,188333,0.721,0.0008449999999999,10,0.0947,-4.977,0,0.185,92.961,4,0.92,73,1
Lil Skies,6NGeKy2lLt86dxDjJAtBFk,Breathe,0.187,0.642,154958,0.741,1.25e-06,6,0.146,-5.204,0,0.163,76.016,4,0.72,73,1
Luke Bryan,6ERR6e7h6wCqGoz1TjiUJb,Knockin' Boots,0.129,0.7390000000000001,199382,0.682,0.0,2,0.3279999999999999,-3.728,1,0.205,131.983,4,0.634,73,1
Rich The Kid,7r62wx5N1cOQxYr6b0p2Bi,Two Cups (feat. Offset & Big Sean),0.0205,0.8290000000000001,181057,0.7440000000000001,1.26e-06,0,0.247,-4.5760000000000005,1,0.218,93.041,4,0.514,73,1
Kehlani,0tkmYNfaEaH9HpR59ApRtE,Nunya (feat. Dom Kennedy),0.39,0.675,244688,0.71,0.0,1,0.381,-4.027,1,0.21,97.98,4,0.574,73,1
Solange,6GCIYIWUBSLontW6divqsw,Stay Flo,0.397,0.823,175707,0.5579999999999999,2.03e-05,9,0.0821,-7.119,1,0.0278,155.974,4,0.674,73,1
Karol G,5Lb1pjnll07UQKxNpnnGBy,Punto G,0.00796,0.787,181587,0.7509999999999999,0.000139,6,0.0857,-4.738,0,0.0865,165.96099999999998,4,0.926,73,1
Cheat Codes,5EpR6BqAnwR9PPl6sIrzGy,Who's Got Your Love,0.0055299999999999,0.7040000000000001,157000,0.888,0.0011,11,0.079,-2.872,1,0.0541,125.027,4,0.531,73,1
Camilo,4k9byIhs9ppbYWE22waJMB,No Te Vayas,0.0527,0.7659999999999999,201227,0.721,0.0,6,0.128,-4.46,0,0.0738,92.001,4,0.81,73,1
Enrique Iglesias,2vvdTrdryjsl8DmPIMDWZU,EL BAÑO,0.132,0.7190000000000001,228139,0.8420000000000001,0.0,6,0.105,-3.562,0,0.0383,90.01700000000001,4,0.534,73,1
Morat,4khWEpnaijN0G1x019Uzdr,No Se Va,0.1169999999999999,0.7340000000000001,216753,0.685,0.0,0,0.109,-5.37,1,0.0453,92.042,4,0.754,73,1
Felix Jaehn,3c8iiZGfEammKJuWTErE5x,Ain't Nobody (Loves Me Better) (feat. Jasmine Thompson),0.6759999999999999,0.78,186147,0.573,0.000176,2,0.0696,-7.013999999999999,0,0.031,117.963,4,0.511,73,1
Wolfine,0SaYeGhSXN0dDWstyNTQ56,Bella - Remix,0.304,0.917,218360,0.476,0.0,3,0.103,-6.621,1,0.0655,93.987,4,0.87,73,1
Ozuna,7oCGD6Ccuw8JmYWw6IrI8z,Coméntale,0.544,0.8440000000000001,214693,0.674,6.840000000000001e-05,6,0.0978,-4.308,1,0.105,103.002,4,0.7659999999999999,73,1
Banda Los Sebastianes,1uqjLVaSyTkdDvfGAmXrHo,A Través Del Vaso,0.621,0.649,180120,0.529,0.0,2,0.0563,-4.895,0,0.0398,144.869,4,0.964,73,1
Mike Bahía,7vFmnmcsp41uzBUiw1zxfw,Esta Noche,0.0125,0.727,168521,0.85,0.0,5,0.102,-5.728,1,0.0586,129.972,4,0.7959999999999999,73,1
SOB X RBE,2tPcTFiQF9MbVUyjZ3zDhA,Paramedic!,0.177,0.856,219307,0.652,0.0,1,0.193,-5.324,1,0.143,97.017,4,0.471,73,1
Twenty One Pilots,6gFtgkh8ShkrJn52Cbdhxy,Cut My Lip,0.12,0.6409999999999999,282613,0.561,0.0021,4,0.358,-5.856,1,0.0355,111.938,4,0.6779999999999999,73,1
Kacey Musgraves,2U2Z1IXnmJIvlknWizFykZ,High Horse,0.0325,0.725,213693,0.674,3.55e-06,11,0.0531,-5.254,0,0.0363,120.057,4,0.773,73,1
Aldo Trujillo,4zpw2XwVLml02gTUVtlGY4,"Todos Hablan, Nada Saben",0.74,0.738,163867,0.54,5.63e-06,10,0.105,-8.342,1,0.062,121.147,4,0.975,73,1
Los Plebes del Rancho de Ariel Camacho,1b2hnkOJVVEereFRweGX51,Según Tus Labios,0.667,0.6729999999999999,195125,0.609,0.0,10,0.0907,-4.335,1,0.0279,147.08,3,0.6970000000000001,73,1
Kid Ink,38Vjqr7xTeIzDpclKOkzli,YUSO (feat. Lil Wayne & Saweetie),0.0037799999999999,0.9,173640,0.649,2.06e-06,2,0.0873,-6.365,1,0.1969999999999999,93.99,4,0.6579999999999999,73,1
J Balvin,3Nkqp3NSGWMXVVO08zGpN7,Peligrosa,0.0545,0.769,202347,0.759,0.000628,6,0.1009999999999999,-4.393,0,0.051,105.993,4,0.68,73,1
Silvestre Dangond,6ipp8Dhs33KinlF4BStgca,Justicia,0.0431,0.809,209227,0.899,0.0,9,0.171,-1.098,0,0.103,95.016,4,0.733,73,1
CNCO,58gqyeFXhOttZW3yetJGPN,Reggaetón Lento (Remix),0.15,0.534,188800,0.911,0.0,4,0.0986,-3.0860000000000003,0,0.0852,93.767,4,0.624,73,1
ROSALÍA,2Sfl7odHUmG7qc8SbqUyzE,DI MI NOMBRE - Cap.8: Éxtasis,0.885,0.794,162377,0.534,5.18e-05,8,0.314,-6.47,0,0.131,91.871,4,0.547,73,1
Kodak Black,40Rpg3LkZwwzuHJ3GdjMma,Gnarly (feat. Lil Pump),0.469,0.764,186403,0.784,0.0,10,0.123,-4.003,0,0.0833,144.981,4,0.51,73,1
21 Savage,50a8bKqlwDEqeiEknrzkTO,ball w/o you,0.0467,0.892,195047,0.633,0.0001889999999999,8,0.139,-7.471,1,0.0902,137.994,4,0.4589999999999999,73,1
YoungBoy Never Broke Again,4O1uCappFiU3bisYUdUBWy,I Am Who They Say I Am (feat. Kevin Gates and Quando Rondo),0.21,0.722,200170,0.88,0.0,4,0.324,-3.989,0,0.24,92.024,4,0.79,73,1
Travis Scott,4KYS9GK68yeuUJ8vJfPxrq,WHO? WHAT!,0.0462,0.8340000000000001,176720,0.731,0.0,10,0.0731,-5.603,0,0.0566,140.001,4,0.6809999999999999,73,1
Machine Gun Kelly,63TyoT9Ee03rQxv8xmdJ2l,RAP DEVIL,0.217,0.895,286117,0.8390000000000001,3e-06,0,0.239,-4.512,1,0.2269999999999999,149.951,4,0.7559999999999999,73,1
XXXTENTACION,14boA065HMHWvqyPPEeN4y,"I don’t even speak spanish lol - feat. Rio Santana, Judah, Carlos Andrez",0.118,0.767,192229,0.561,0.0,2,0.0737,-7.417999999999999,0,0.0509,90.021,4,0.542,73,1
Ariana Grande,0sdbFOyfgAhAhWq8DpzkaW,the light is coming (feat. Nicki Minaj),0.0122,0.877,228373,0.547,1.51e-05,7,0.0279999999999999,-5.705,1,0.18,99.034,4,0.687,73,1
Olivia O'Brien,3qjf2YP8G2RNFanYZDcZUk,RIP (feat. G-Eazy & Drew Love),0.422,0.728,200773,0.6459999999999999,0.0,5,0.0899,-4.387,0,0.0463,103.983,4,0.46,73,1
Imagine Dragons,2nkoWsTZa8LKPNGdjI5uxj,West Coast,0.581,0.672,217173,0.715,2.08e-06,0,0.1009999999999999,-6.18,1,0.0268,104.989,4,0.677,73,1
Loote,3PWKPX3YJAHBL8JozsWTMC,Your Side Of The Bed,0.0649,0.7809999999999999,197147,0.742,0.0,8,0.293,-4.978,1,0.0296,109.915,4,0.91,73,1
5 Seconds of Summer,19hh7DkfRBrpRGYfKlw7jb,Valentine,0.0601,0.746,196628,0.767,1.07e-05,1,0.0859,-2.907,0,0.0374,94.007,4,0.773,73,1
Bad Bunny,4HRDBtek0ayfLQ6uc7rjO9,¿Cual es tu plan?,0.415,0.8220000000000001,243700,0.601,0.0,5,0.0797,-5.417999999999999,0,0.297,96.123,4,0.872,73,1
Banda Sinaloense MS de Sergio Lizárraga,6BBWzxX2rhG1YtI7Kzasqo,Mejor Me Alejo,0.262,0.823,201960,0.391,1.3e-06,0,0.107,-6.48,1,0.0454,124.067,4,0.525,73,1
JID,22WV03i2lBbwNVCE1g671p,151 Rum,0.155,0.7559999999999999,156780,0.867,0.00285,7,0.33,-3.626,1,0.162,129.983,4,0.6659999999999999,73,1
Daddy Yankee,7lEhOiFtcLXY4P7cuTKuQ8,Zum Zum,0.0622,0.8390000000000001,235773,0.8320000000000001,4.59e-06,0,0.282,-2.492,1,0.0531,92.004,4,0.529,73,1
(G)I-DLE,2ezKXygNO30pXyDQXkm6oD,LATATA,0.00427,0.774,202773,0.792,1.15e-06,9,0.283,-4.019,0,0.2239999999999999,98.1,4,0.505,73,1
Mamamoo,5Z4aqpT39KpY8gbHoJWdou,Egotistic,0.315,0.616,196018,0.833,0.0,3,0.175,-3.314,0,0.067,97.898,4,0.595,73,1
Mitch James,5zxwumO0laRosoeOvbVSvc,Bright Blue Skies,0.259,0.799,182907,0.373,0.0,7,0.166,-8.999,1,0.0558,98.035,4,0.534,73,1
Mozart La Para,1AKP5JySgNsr2Y04z1yGHJ,"Mujeres (Mozart La Para, Justin Quiles, Farruko, Jowell & Randy) - Remix",0.0391,0.81,236200,0.757,0.000384,1,0.346,-5.352,0,0.0599,100.002,4,0.72,73,1
Manuel Turizo,3PKk9pGTfQBINlJrEyrH6c,Una Vez Más,0.455,0.807,252000,0.4639999999999999,2.05e-06,11,0.139,-7.59,0,0.048,139.987,4,0.77,73,1
Greeicy,68AFwp0MnkWketMmnfvzR8,Jacuzzi,0.0927,0.821,184107,0.736,0.0,0,0.0542,-4.484,0,0.0669,93.009,4,0.94,73,1
Sigma,6lD9nDl7jBUSIPDMAMZjuD,Anywhere,0.0162,0.7170000000000001,205250,0.872,1.99e-06,11,0.205,-3.279,1,0.0357,120.026,4,0.61,73,1
Anitta,4R5xvs5X0phd0EYWyGigju,Medicina,0.0441,0.7979999999999999,141508,0.784,0.0129,4,0.149,-3.545,0,0.0667,93.96,4,0.653,73,1
Diego Torres,5pH8g37XIkQej0AnlfQgNS,Un Poquito,0.397,0.784,186842,0.8540000000000001,0.0,10,0.147,-4.695,1,0.129,96.014,4,0.8759999999999999,73,1
James Hype,6IIOcnq93QAaKeRX1cs16v,No Drama (feat. Craig David),0.168,0.73,153310,0.934,2.56e-05,4,0.142,-3.995,1,0.078,122.018,4,0.758,73,1
John De Sohn,0o9bHFc8Lt5tZFvTjNZTNf,Forever Young,0.179,0.6509999999999999,167912,0.617,0.0,8,0.113,-6.077000000000001,1,0.0309,121.977,4,0.591,73,1
KURT,0mAGeks6ns4FZWBPkjD9HR,La Mujer Perfecta,0.242,0.8240000000000001,217907,0.488,8.09e-06,9,0.109,-9.112,1,0.0669,155.11,4,0.878,73,1
Fonseca,5AEe2QNDyG1u0bujk7LrgQ,Volver a Verte (feat. Cali y El Dandee),0.0276,0.764,169800,0.76,0.0,9,0.0451,-2.9610000000000003,1,0.0587,92.126,4,0.513,73,1
Clara Luciani,7ixCRBD0FZMRBeOBhTu2KD,La grenade,0.138,0.7240000000000001,194493,0.6970000000000001,0.000717,11,0.126,-6.593999999999999,0,0.0539,130.014,4,0.961,72,1
Koffee,3VEpRXloN4rbzNRPSQzZFW,Toast,0.0342,0.906,191502,0.638,1.7e-05,10,0.0725,-7.917000000000001,0,0.256,99.959,4,0.789,72,1
